c-files	sizeInCharsC	sizeInCharsAST	comma-operators	main	main-argc	bitfields	max-array-dim	max-array-len-per-dim	arrays	pointers	structs	unions	packed-struct	divs	muls	pre-incr-operator	pre-decr-operator	post-incr-operator	post-decr-operator	unary-plus-operator	funcs	longlong	float	jump	volatiles	compound-assignment	consts	inline-function	volatile-pointers	const-pointers	global-variables	builtin-func	int8_t	uint8_t	int16_t	uint16_t	int32_t	uint32_t	int64_t	uint64_t
pr50767.c	99	522	0	0	0	0	1	0	0	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr68373.c	80	411	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr45083.c	195	1108	2	0	0	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	8	2	0	0	0	0	0	0	0	0
pr60818.c	42	257	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr43557-2.c	32	209	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pragma-diag-3.c	504	1515	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr78973.c	95	591	5	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr51077.c	202	931	7	0	0	0	1	256	1	4	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	0	0	2	2	2	0	0	0	0	0	0	0	0
pr46832.c	102	663	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
predict-9.c	162	634	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr69426.c	103	608	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr46034.c	84	559	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr32824.c	67	495	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr49927.c	47	355	0	0	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr19687.c	113	650	1	1	0	0	1	4	1	0	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr20539-1.c	147	663	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr40209.c	259	998	1	0	0	0	1	100	2	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	0	0	1	3	1	0	0	0	0	0	0	0	0
pr78658.c	32	289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr80350.c	107	497	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr58472.c	125	562	1	0	0	0	1	1024	2	0	0	0	0	0	1	1	0	0	0	1	1	0	4	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr21293.c	112	762	2	0	0	0	1	1	1	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr47370.c	128	738	0	0	0	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr66232-2.c	48	326	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr50333.c	218	1028	6	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pr52045.c	90	439	2	0	0	0	1	20	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr28905.c	77	369	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr55303-3.c	48	241	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr54555.c	77	476	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr66677.c	90	646	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr32366.c	81	458	0	0	0	0	1	20	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr79188.c	255	1497	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	3	0	9	0	0	0	0	9	1	0	0	0	0	0	0	0	0
pr38338.c	161	770	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr49220.c	187	1062	2	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr27810.c	63	400	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr70322-4.c	53	324	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr78559.c	223	1051	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pragma-re-3.c	113	419	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr82002-1.c	72	427	0	0	0	0	1	1099511627776	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr54089-8.c	1933	10126	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr83517.c	29	189	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr84844.c	41	301	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81661.c	40	357	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr83985.c	130	697	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	2	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr83552.c	99	490	2	0	0	0	1	100	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
pr18589-2.c	50	316	1	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr41006-1.c	234	1063	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr77514.c	120	605	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr69989-2.c	148	656	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr58106.c	708	3087	21	0	0	0	1	0	1	14	2	0	0	0	0	0	0	1	0	0	3	0	0	1	0	2	2	0	0	2	9	0	0	0	0	0	0	0	0	0
pr26626.c	86	533	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr68911.c	187	957	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	2	0	2	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr43879_1.c	161	882	0	1	0	0	1	0	0	3	2	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr63380-2.c	84	656	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr42326.c	190	962	4	0	0	0	1	0	2	0	0	0	0	1	1	0	0	2	0	0	1	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
pr39260.c	276	1241	4	0	0	0	3	2	5	0	0	0	0	1	1	3	0	0	0	3	1	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr79095.c	2838	12616	98	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	64	0	32	0	0	0	0	6	64	0	0	0	0	0	0	0	0
pr64088.c	158	811	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0
pr69117.c	135	969	5	1	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	7	1	0	0	0	0	0	0	0	0
pr74563.c	32	293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr63520.c	49	302	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
predcom-7.c	97	585	2	1	0	0	3	5	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr81346-5.c	485	2634	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr42172-1.c	144	691	0	0	0	4	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr47744-1.c	386	2678	29	0	0	0	1	20	5	3	0	0	0	0	1	0	0	3	1	0	1	0	0	1	0	13	2	0	0	1	2	0	0	0	0	0	16	0	0	0
pr43864.c	377	1839	9	0	0	0	1	1000	1	9	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	14	6	0	0	0	0	0	0	0	0
proc_ptr_7.c	60	451	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81053.c	51	424	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr67675.c	680	2675	21	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	14	0	0	14	0	13	0	0	0	0	0	0	0	0
pr36502.c	18	150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr79788-1.c	95	335	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr47337.c	648	3360	13	1	0	0	1	256	2	2	0	0	0	1	1	0	0	3	1	0	5	3	0	6	0	18	0	0	0	0	6	2	0	0	0	0	0	0	0	0
pr71958.c	12	91	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr55303-1.c	597	2939	12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
pr19462-1.c	148	634	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	2	4	0	0	4	0	0	0	0	0	0	0	0	0	0
pr79276.c	89	459	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr49123.c	120	644	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr83867.c	83	451	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr24820.c	99	540	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr62312.c	500	2157	0	0	0	0	1	100	1	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	9	3	0	0	0	0	0	0	0	0
pr33826.c	254	1491	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr60040-1.c	301	1387	0	0	0	0	1	10	2	0	0	0	0	0	1	0	0	1	0	0	2	0	9	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr50389.c	189	689	8	0	0	2	1	8	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0
pragma-diag-1.c	228	686	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0
pr78132.c	86	610	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pragma-isr-trapa.c	53	318	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr37928.c	286	1477	7	0	0	0	1	0	0	4	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr70738-8.c	208	1208	5	0	1	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr46875.c	134	576	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr69461.c	158	704	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0
pr68680.c	59	400	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr45570.c	293	1196	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr52533.c	188	900	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr77979.c	70	626	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr55023.c	314	1598	10	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	5	1	0	0	0	0	0	0	9	0
pr45535.c	621	2568	2	0	0	0	1	0	0	9	3	0	0	0	0	0	1	1	0	0	5	0	0	0	0	4	0	4	0	0	4	1	0	0	0	0	0	0	0	0
pr47744-3.c	1429	4831	6	0	0	0	2	10	11	7	2	1	0	0	0	0	0	4	0	0	1	0	0	1	0	14	0	0	0	0	13	3	0	0	0	0	0	0	0	0
pr35468.c	31	281	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr51294.c	107	509	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr69214.c	121	691	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	4	3	0	0	0	0	0	0	0	0
pr32610.c	59	424	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pr84341.c	38	218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr37870.c	336	1522	2	0	1	2	1	8	2	0	2	1	0	0	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr57478.c	164	718	1	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0
predcom-5.c	255	1572	3	0	0	0	1	1000	4	0	0	0	0	0	8	0	0	3	0	0	1	0	0	1	0	7	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr33655.c	195	788	1	0	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr68937-4.c	71	518	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
pr31529-1.c	33	199	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr46193.c	303	1415	2	0	0	0	1	0	0	10	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr69956.c	66	440	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr17635.c	32	190	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr20922-5.c	111	763	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83238.c	236	1164	2	0	0	0	1	0	0	2	0	0	0	0	0	7	0	0	0	7	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr35691-4.c	80	474	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr71006.c	109	813	3	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr84803.c	167	1250	10	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr83550.c	81	272	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr61184.c	65	417	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr25183.c	198	439	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr13066-1.c	62	425	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr36332.c	107	381	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr33695.c	83	425	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67755.c	275	919	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr61200.c	105	315	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr57371-2.c	72	495	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr64423.c	44	301	0	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr30132.c	54	280	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr59139.c	150	976	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr46217.c	39	325	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
pr46252.c	111	604	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr49715-1.c	46	228	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr33135-1.c	156	924	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr60101.c	5267	29350	18	0	0	0	973	4	16	10	0	0	0	0	202	0	0	14	0	2	1	0	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr85414.c	79	374	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr77901.c	72	529	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr78952-2.c	86	442	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr83104.c	42	308	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr18241-4.c	149	979	1	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	3	0	0	1	0	2	1	0	0	0	0	0	0	0	0
pr71452.c	78	432	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr81988.c	165	1196	2	0	0	0	1	364	1	5	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr83629.c	44	343	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr39636.c	172	993	5	0	0	0	1	3	2	2	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0
pr50155.c	76	533	3	0	0	0	1	0	0	2	0	0	0	1	1	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr55525_0.c	62	388	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
predict-12.c	99	742	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr79622.c	147	797	1	0	1	0	1	5	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr79568-2.c	202	634	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr52881.c	254	1473	13	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	6	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0
pr50765.c	80	499	3	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr47763.c	10	88	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr21638.c	298	1277	2	0	0	0	1	32	1	6	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr59917-1.c	176	947	0	0	0	0	1	8	3	0	3	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	0
pr78967-1.c	116	454	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr40989.c	25	114	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr64685_0.c	30	242	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr67221.c	160	929	2	0	0	2	1	1	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	4	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr34146-2.c	388	2705	37	0	0	0	1	4	1	1	14	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0
